,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,30.262844120960445,29.424301604350884,29.502032270622013,29.29493383461824,29.143970194207824,29.425425490020004,29.404198144421294,29.45389290312602,29.380020780945593,29.414115663955435,29.30054777562805,29.121646577799357,28.890807162931036,28.575963227460463,29.082615345018777,28.210797646170743,29.654050274780552,29.15982286468024,29.15658704233415,28.73374945721651,28.452710810362028,27.97548761345826,27.69781290958529,27.661533429289005,26.864764202262965,26.939988526475876,27.62425720359405
1,68.39727203189871,67.59847399497052,67.86229607500513,67.66238693580523,67.6183748605762,67.80664045986403,67.82145087568074,67.92118466888327,67.85717208436974,67.9446779522166,67.8485640551508,67.6827251339893,67.44523679342005,67.1654703882156,67.72893736903616,66.99767928712183,68.32842253359354,68.21818699026043,68.20470652421865,67.49589564895717,67.77941868694103,66.95613203269023,67.25253642610036,66.96237280370084,66.25100483661964,65.54075954555208,66.13946866285886
2,85.86864365094382,85.14589438892216,84.96335338775998,84.7892542465027,84.52391105432926,84.87422163532669,84.80835090629618,84.7787590465436,84.70664401849348,84.65874995632409,84.5445021050493,84.38507542098083,84.2127793830985,83.91598417681058,84.2322598132266,83.34515006050792,84.6398108798923,83.65555938160631,83.66991741298709,83.78911899292693,82.65475691715962,82.86742423523593,81.66626543939695,82.099759994866,81.34945820116319,82.62109660564435,83.27214083779849
3,82.37635845967178,81.64349353627219,81.47339486827849,81.29657249165236,81.03552178133705,81.38438439891902,81.32042040346482,81.2947209085321,81.22208241342501,81.17809106067078,81.06318123690063,80.90178724630779,80.72545874273358,80.42592521111612,80.75380243499366,79.86183859508795,81.17221163644238,80.20607569415566,80.2196596770509,80.31261331874316,79.21262443316263,79.39300396930189,78.22798514886563,78.64214250133959,77.88411260538817,79.10587291733927,79.76256920186495
4,123.73562677099152,122.96040345724454,122.85076102180041,122.66257959535226,122.4237016633072,122.76302718925827,122.70846471158565,122.70099509751425,122.62651457435453,122.60079294852757,122.48375492769652,122.31461125774905,122.12108034145136,121.81123889495592,122.1898507747372,121.28284424581793,122.65376075575631,121.77330466635946,121.78350938368504,121.76094778191022,120.81789655650508,120.85794513085285,119.85631056251313,120.18645375776259,119.40099504401711,120.38199355969188,121.06057923375492
5,1.0892306219499344,0.5264538013933051,0.22452768988178518,0.01886585305953866,0.3181834457941312,0.1635346216720268,0.2126565202368507,0.36867867271962323,0.3541484250215118,0.5182981694459635,0.5306170280670598,0.5576518434696154,0.6114996181866443,0.8716845339851712,0.8023993352090267,1.4839211551283087,1.0385095308845649,2.0601662457785856,2.027172352093977,1.1893565313650705,2.9105912529405953,2.045736866654889,3.7623610239910716,3.011674392163689,3.589478406883546,2.350515008053567,1.6591463923435272
6,1.837129222547525,1.5594346154205516,1.050002153777862,1.031523442836009,0.7558665620449986,0.9874008846510287,0.8860977582978345,0.7504467823914603,0.7168391263476371,0.5702552892866359,0.5145119829218399,0.5161751049201908,0.6601494869116756,0.8377362413791468,0.3024234360783766,1.0275391443490942,0.42317471107946153,1.020597162833686,0.9877827368412975,0.5052126049740819,1.9312371859433473,1.3809316055348908,2.8527927394392756,2.1957895392224938,2.895619193783299,2.4232215578882244,1.844500032437109
7,148.11255086984383,147.34692109200563,147.22197545906695,147.03645641686433,146.79159800743105,147.133804352281,147.0767542618851,147.06453810402294,146.99044579276398,146.95988873011237,146.8432669675656,146.67595247971096,146.48666811626268,146.17909664428348,146.54488320508077,145.64071903650571,146.99701354163378,146.091059816707,146.10226912021596,146.1121439171835,145.123134165254,145.20349213466667,144.15332579856542,144.50889174481816,143.73024644946673,144.7750344225572,145.4492608886357
8,24.27759367220118,24.528626531286733,25.00259786437673,25.057463337690034,25.370090010782302,25.071620083164923,25.17202004089489,25.29965640637811,25.338362991587577,25.47952005551608,25.54530022600892,25.60979221911505,25.63032288546684,25.781184075842983,25.85202519640683,26.387399352505614,25.85049505954314,27.047932960133004,27.016869630636734,26.231563364034926,27.96320489659428,26.97573155204003,28.78475815544589,27.977556699291497,28.357547877042652,26.160827443499336,25.781171288603915
9,1.0513486016444065,0.9464110487362442,0.41507339122097264,0.5501012791942764,0.5505205586099373,0.4165678653344032,0.36019924462079855,0.24135509579965148,0.30920755581050813,0.28864059866758296,0.4058604443379635,0.5791730714837585,0.7967132933441177,1.1145664496343433,0.7137528897982159,1.6077278320551902,0.573749760375956,1.7523254788795615,1.7214146619036632,1.1614161234373672,2.711845371246837,2.085677858843317,3.6388808978242753,2.9658638782088778,3.633012983186684,2.747849649110052,2.076975916888405
